,ticker,company_name
983,sh601890,亚星锚链
984,sh601898,中煤能源
985,sh601899,紫金矿业
986,sh601900,南方传媒
987,sh601901,方正证券
988,sh601908,京运通
989,sh601916,浙商银行
990,sh601918,新集能源
991,sh601919,中远海控
992,sh601921,浙版传媒
993,sh601928,凤凰传媒
994,sh601929,吉视传媒
995,sh601933,永辉超市
996,sh601939,建设银行
997,sh601949,中国出版
998,sh601952,苏垦农发
999,sh601956,东贝集团
1000,sh601958,金钼股份
1001,sh601963,重庆银行
1002,sh601965,中国汽研
1003,sh601966,玲珑轮胎
1004,sh601968,宝钢包装
1005,sh601969,海南矿业
1006,sh601975,招商南油
1007,sh601985,中国核电
1008,sh601988,中国银行
1009,sh601989,中国重工
1010,sh601990,南京证券
1011,sh601991,大唐发电
1012,sh601992,金隅集团
1013,sh601995,中金公司
1014,sh601996,丰林集团
1015,sh601997,贵阳银行
1016,sh601998,中信银行
1017,sh601999,出版传媒
1018,sh603000,人民网
1019,sh603001,奥康国际
1020,sh603002,宏昌电子
1021,sh603003,龙宇燃油
1022,sh603005,晶方科技
1023,sh603006,联明股份
1024,sh603007,ST花王
1025,sh603008,喜临门
1026,sh603009,北特科技
1027,sh603010,万盛股份
1028,sh603011,合锻智能
1029,sh603012,创力集团
1030,sh603013,亚普股份
1031,sh603015,弘讯科技
1032,sh603016,新宏泰
1033,sh603017,中衡设计
1034,sh603018,华设集团
1035,sh603019,中科曙光
1036,sh603020,爱普股份
1037,sh603021,山东华鹏
1038,sh603022,新通联
1039,sh603023,威帝股份
1040,sh603025,大豪科技
1041,sh603026,石大胜华
1042,sh603027,千禾味业
1043,sh603028,赛福天
1044,sh603029,天鹅股份
1045,sh603030,全筑股份
1046,sh603031,安德利
1047,sh603032,德新交运
1048,sh603033,三维股份
1049,sh603035,常熟汽饰
1050,sh603036,如通股份
1051,sh603037,凯众股份
1052,sh603038,华立股份
1053,sh603039,ST泛微
1054,sh603040,新坐标
1055,sh603041,美思德
1056,sh603042,华脉科技
1057,sh603043,广州酒家
1058,sh603045,福达合金
1059,sh603048,浙江黎明
1060,sh603050,科林电气
1061,sh603051,鹿山新材
1062,sh603053,成都燃气
1063,sh603055,台华新材
1064,sh603056,德邦股份
1065,sh603058,永吉股份
1066,sh603059,倍加洁
1067,sh603060,国检集团
1068,sh603063,XD禾望电
1069,sh603066,音飞储存
1070,sh603067,振华股份
1071,sh603068,博通集成
1072,sh603069,海汽集团
1073,sh603070,万控智造
1074,sh603071,物产环能
1075,sh603076,乐惠国际
1076,sh603077,和邦生物
1077,sh603078,江化微
1078,sh603079,圣达生物
1079,sh603080,新疆火炬
1080,sh603081,大丰实业
1081,sh603083,剑桥科技
1082,sh603085,天成自控
1083,sh603086,先达股份
1084,sh603087,甘李药业
1085,sh603088,宁波精达
1086,sh603089,正裕工业
1087,sh603090,宏盛股份
1088,sh603093,南华期货
1089,sh603095,越剑智能
1090,sh603096,新经典
1091,sh603098,森特股份
1092,sh603099,长白山
1093,sh603100,川仪股份
1094,sh603101,汇嘉时代
1095,sh603102,百合股份
1096,sh603103,横店影视
1097,sh603105,芯能科技
1098,sh603106,恒银科技
1099,sh603108,润达医疗
1100,sh603109,神驰机电
1101,sh603110,东方材料
1102,sh603111,康尼机电
1103,sh603112,华翔股份
1104,sh603113,金能科技
1105,sh603115,海星股份
1106,sh603116,红蜻蜓
1107,sh603117,ST万林
1108,sh603118,共进股份
1109,sh603121,华培动力
1110,sh603122,合富中国
1111,sh603123,翠微股份
1112,sh603126,中材节能
1113,sh603127,昭衍新药
1114,sh603128,华贸物流
1115,sh603129,春风动力
1116,sh603131,上海沪工
1117,sh603132,金徽股份
1118,sh603133,碳元科技
1119,sh603136,天目湖
1120,sh603138,海量数据
1121,sh603139,康惠制药
1122,sh603150,万朗磁塑
1123,sh603155,新亚强
1124,sh603156,养元饮品
1125,sh603157,退市拉夏
1126,sh603158,腾龙股份
1127,sh603159,上海亚虹
1128,sh603160,汇顶科技
1129,sh603161,科华控股
1130,sh603165,荣晟环保
1131,sh603166,福达股份
1132,sh603167,渤海轮渡
1133,sh603168,莎普爱思
1134,sh603169,兰石重装
1135,sh603171,税友股份
1136,sh603176,汇通集团
1137,sh603177,德创环保
1138,sh603178,圣龙股份
1139,sh603179,新泉股份
1140,sh603180,金牌厨柜
1141,sh603181,皇马科技
1142,sh603183,建研院
1143,sh603185,上机数控
1144,sh603186,华正新材
1145,sh603187,海容冷链
1146,sh603188,亚邦股份
1147,sh603189,网达软件
1148,sh603191,望变电气
1149,sh603192,汇得科技
1150,sh603195,公牛集团
1151,sh603196,日播时尚
1152,sh603197,保隆科技
1153,sh603198,迎驾贡酒
1154,sh603199,九华旅游
1155,sh603200,上海洗霸
1156,sh603203,快克股份
1157,sh603206,嘉环科技
1158,sh603208,江山欧派
1159,sh603209,兴通股份
1160,sh603212,赛伍技术
1161,sh603213,镇洋发展
1162,sh603214,爱婴室
1163,sh603215,比依股份
1164,sh603216,梦天家居
1165,sh603217,元利科技
1166,sh603218,日月股份
1167,sh603219,富佳股份
1168,sh603220,中贝通信
1169,sh603221,爱丽家居
1170,sh603222,济民医疗
1171,sh603223,恒通股份
1172,sh603225,新凤鸣
1173,sh603226,菲林格尔
1174,sh603227,雪峰科技
1175,sh603228,景旺电子
1176,sh603229,奥翔药业
1177,sh603230,内蒙新华
1178,sh603232,格尔软件
1179,sh603233,大参林
1180,sh603236,移远通信
1181,sh603238,诺邦股份
1182,sh603239,浙江仙通
1183,sh603256,宏和科技
1184,sh603258,电魂网络
1185,sh603259,药明康德
1186,sh603260,合盛硅业
1187,sh603261,立航科技
1188,sh603266,天龙股份
1189,sh603267,鸿远电子
1190,sh603268,松发股份
1191,sh603269,海鸥股份
1192,sh603277,银都股份
1193,sh603278,大业股份
1194,sh603279,景津装备
1195,sh603283,赛腾股份
1196,sh603286,日盈电子
1197,sh603288,海天味业
1198,sh603289,泰瑞机器
1199,sh603290,斯达半导
1200,sh603297,永新光学
1201,sh603298,杭叉集团
1202,sh603299,苏盐井神
1203,sh603300,华铁应急
1204,sh603301,振德医疗
1205,sh603303,得邦照明
1206,sh603305,旭升股份
1207,sh603306,华懋科技
1208,sh603308,应流股份
1209,sh603309,维力医疗
1210,sh603311,金海高科
1211,sh603313,梦百合
1212,sh603315,福鞍股份
1213,sh603316,诚邦股份
1214,sh603317,天味食品
1215,sh603318,水发燃气
1216,sh603319,湘油泵
1217,sh603320,迪贝电气
1218,sh603321,梅轮电梯
1219,sh603322,超讯通信
1220,sh603323,苏农银行
1221,sh603324,盛剑环境
1222,sh603326,我乐家居
1223,sh603327,福蓉科技
1224,sh603328,依顿电子
1225,sh603329,上海雅仕
1226,sh603330,上海天洋
1227,sh603331,百达精工
1228,sh603332,苏州龙杰
1229,sh603333,尚纬股份
1230,sh603335,迪生力
1231,sh603336,宏辉果蔬
1232,sh603337,杰克股份
1233,sh603338,浙江鼎力
1234,sh603339,四方科技
1235,sh603345,安井食品
1236,sh603348,文灿股份
1237,sh603351,威尔药业
1238,sh603353,和顺石油
1239,sh603355,莱克电气
1240,sh603356,华菱精工
1241,sh603357,设计总院
1242,sh603358,华达科技
1243,sh603359,东珠生态
1244,sh603360,百傲化学
1245,sh603363,傲农生物
1246,sh603365,水星家纺
1247,sh603366,日出东方
1248,sh603367,辰欣药业
1249,sh603368,柳药股份
1250,sh603369,今世缘
1251,sh603377,东方时尚
1252,sh603378,亚士创能
1253,sh603379,三美股份
1254,sh603380,易德龙
1255,sh603383,顶点软件
1256,sh603385,惠达卫浴
1257,sh603386,广东骏亚
1258,sh603387,基蛋生物
1259,sh603388,元成股份
1260,sh603389,亚振家居
1261,sh603390,通达电气
1262,sh603392,万泰生物
1263,sh603393,新天然气
1264,sh603396,金辰股份
1265,sh603398,沐邦高科
1266,sh603399,吉翔股份
1267,sh603408,建霖家居
1268,sh603416,信捷电气
1269,sh603421,鼎信通讯
1270,sh603429,集友股份
1271,sh603439,贵州三力
1272,sh603444,吉比特
1273,sh603456,九洲药业
1274,sh603458,勘设股份
1275,sh603466,风语筑
1276,sh603477,巨星农牧
1277,sh603486,科沃斯
1278,sh603488,展鹏科技
1279,sh603489,八方股份
1280,sh603496,恒为科技
1281,sh603499,翔港科技
1282,sh603500,祥和实业
1283,sh603501,韦尔股份
1284,sh603505,金石资源
1285,sh603506,南都物业
1286,sh603507,振江股份
1287,sh603508,思维列控
1288,sh603511,爱慕股份
1289,sh603515,欧普照明
1290,sh603516,淳中科技
1291,sh603517,绝味食品
1292,sh603518,锦泓集团
1293,sh603519,立霸股份
1294,sh603520,司太立
1295,sh603527,众源新材
1296,sh603528,多伦科技
1297,sh603529,爱玛科技
1298,sh603530,神马电力
1299,sh603533,掌阅科技
1300,sh603535,嘉诚国际
1301,sh603536,惠发食品
1302,sh603538,美诺华
1303,sh603551,奥普家居
1304,sh603555,ST贵人
1305,sh603556,海兴电力
1306,sh603557,ST起步
1307,sh603558,健盛集团
1308,sh603559,中通国脉
1309,sh603565,中谷物流
1310,sh603566,普莱柯
1311,sh603567,珍宝岛
1312,sh603568,伟明环保
1313,sh603569,长久物流
1314,sh603577,汇金通
1315,sh603578,三星新材
1316,sh603579,荣泰健康
1317,sh603580,艾艾精工
1318,sh603583,捷昌驱动
1319,sh603585,苏利股份
1320,sh603586,金麒麟
1321,sh603587,地素时尚
1322,sh603588,高能环境
1323,sh603589,口子窖
1324,sh603590,康辰药业
1325,sh603595,东尼电子
1326,sh603596,伯特利
1327,sh603598,引力传媒
1328,sh603599,广信股份
1329,sh603600,永艺股份
1330,sh603601,再升科技
1331,sh603602,纵横通信
1332,sh603603,*ST博天
1333,sh603605,珀莱雅
1334,sh603606,东方电缆
1335,sh603607,京华激光
1336,sh603608,天创时尚
1337,sh603609,禾丰股份
1338,sh603610,麒盛科技
1339,sh603611,诺力股份
1340,sh603612,索通发展
1341,sh603613,国联股份
1342,sh603615,茶花股份
1343,sh603616,韩建河山
1344,sh603617,君禾股份
1345,sh603618,杭电股份
1346,sh603619,中曼石油
1347,sh603626,科森科技
1348,sh603628,清源股份
1349,sh603629,利通电子
1350,sh603630,拉芳家化
1351,sh603633,徕木股份
1352,sh603636,南威软件
1353,sh603637,镇海股份
1354,sh603638,艾迪精密
1355,sh603639,海利尔
1356,sh603648,畅联股份
1357,sh603650,彤程新材
1358,sh603655,朗博科技
1359,sh603656,泰禾智能
1360,sh603657,春光科技
1361,sh603658,安图生物
1362,sh603659,璞泰来
1363,sh603660,苏州科达
1364,sh603661,恒林股份
1365,sh603662,柯力传感
1366,sh603663,三祥新材
1367,sh603665,康隆达
1368,sh603666,亿嘉和
1369,sh603667,五洲新春
1370,sh603668,天马科技
1371,sh603669,灵康药业
1372,sh603676,卫信康
1373,sh603677,奇精机械
1374,sh603678,火炬电子
1375,sh603679,华体科技
1376,sh603680,今创集团
1377,sh603681,永冠新材
1378,sh603682,锦和商业
1379,sh603683,晶华新材
1380,sh603685,晨丰科技
1381,sh603686,福龙马
1382,sh603687,大胜达
1383,sh603688,石英股份
1384,sh603689,皖天然气
1385,sh603690,至纯科技
1386,sh603693,江苏新能
1387,sh603696,安记食品
1388,sh603697,有友食品
1389,sh603698,航天工程
1390,sh603699,纽威股份
1391,sh603700,宁水集团
1392,sh603701,德宏股份
1393,sh603703,盛洋科技
1394,sh603706,东方环宇
1395,sh603707,健友股份
1396,sh603708,家家悦
1397,sh603709,中源家居
1398,sh603711,香飘飘
1399,sh603712,七一二
1400,sh603713,密尔克卫
1401,sh603716,塞力医疗
1402,sh603717,天域生态
1403,sh603718,海利生物
1404,sh603719,良品铺子
1405,sh603721,中广天择
1406,sh603722,阿科力
1407,sh603725,天安新材
1408,sh603726,朗迪集团
1409,sh603727,博迈科
1410,sh603728,鸣志电器
1411,sh603729,ST龙韵
1412,sh603730,岱美股份
1413,sh603733,仙鹤股份
1414,sh603737,三棵树
1415,sh603738,泰晶科技
1416,sh603739,蔚蓝生物
1417,sh603755,日辰股份
1418,sh603757,大元泵业
1419,sh603758,秦安股份
1420,sh603759,海天股份
1421,sh603766,隆鑫通用
1422,sh603767,中马传动
1423,sh603768,常青股份
1424,sh603773,沃格光电
1425,sh603776,永安行
1426,sh603777,来伊份
1427,sh603778,乾景园林
1428,sh603779,威龙股份
1429,sh603786,科博达
1430,sh603787,新日股份
1431,sh603788,宁波高发
1432,sh603789,星光农机
1433,sh603790,雅运股份
1434,sh603797,联泰环保
1435,sh603798,康普顿
1436,sh603799,华友钴业
1437,sh603800,道森股份
1438,sh603801,志邦家居
1439,sh603803,瑞斯康达
1440,sh603806,福斯特
1441,sh603808,歌力思
1442,sh603809,豪能股份
1443,sh603810,丰山集团
1444,sh603811,诚意药业
1445,sh603813,原尚股份
1446,sh603815,交建股份
1447,sh603816,顾家家居
1448,sh603817,海峡环保
1449,sh603818,曲美家居
1450,sh603819,神力股份
1451,sh603822,嘉澳环保
1452,sh603823,百合花
1453,sh603825,华扬联众
1454,sh603826,坤彩科技
1455,sh603828,柯利达
1456,sh603829,洛凯股份
1457,sh603833,欧派家居
1458,sh603836,海程邦达
1459,sh603838,四通股份
1460,sh603839,安正时尚
1461,sh603843,正平股份
1462,sh603848,好太太
1463,sh603855,华荣股份
1464,sh603856,东宏股份
1465,sh603858,步长制药
1466,sh603859,能科科技
1467,sh603860,中公高科
1468,sh603861,白云电器
1469,sh603863,松炀资源
1470,sh603866,桃李面包
1471,sh603867,新化股份
1472,sh603868,飞科电器
1473,sh603869,新智认知
1474,sh603871,嘉友国际
1475,sh603876,鼎胜新材
1476,sh603877,太平鸟
1477,sh603878,武进不锈
1478,sh603879,永悦科技
1479,sh603880,南卫股份
1480,sh603881,数据港
1481,sh603882,金域医学
1482,sh603883,老百姓
1483,sh603885,吉祥航空
1484,sh603886,元祖股份
1485,sh603887,城地香江
1486,sh603888,新华网
1487,sh603889,新澳股份
1488,sh603890,春秋电子
1489,sh603893,瑞芯微
1490,sh603895,天永智能
1491,sh603896,寿仙谷
1492,sh603897,XD长城科
1493,sh603898,好莱客
1494,sh603899,晨光股份
1495,sh603900,莱绅通灵
1496,sh603901,永创智能
1497,sh603903,中持股份
1498,sh603906,龙蟠科技
1499,sh603908,牧高笛
1500,sh603909,合诚股份
1501,sh603912,佳力图
1502,sh603915,国茂股份
1503,sh603916,苏博特
1504,sh603917,合力科技
1505,sh603918,金桥信息
1506,sh603919,金徽酒
1507,sh603920,世运电路
1508,sh603922,金鸿顺
1509,sh603926,铁流股份
1510,sh603927,中科软
1511,sh603928,兴业股份
1512,sh603929,亚翔集成
1513,sh603931,格林达
1514,sh603933,睿能科技
1515,sh603936,博敏电子
1516,sh603937,丽岛新材
1517,sh603938,三孚股份
1518,sh603939,益丰药房
1519,sh603948,建业股份
1520,sh603949,雪龙集团
1521,sh603950,长源东谷
1522,sh603955,大千生态
1523,sh603956,威派格
1524,sh603958,哈森股份
1525,sh603959,百利科技
1526,sh603960,克来机电
1527,sh603963,大理药业
1528,sh603966,法兰泰克
1529,sh603967,中创物流
1530,sh603968,醋化股份
1531,sh603969,银龙股份
1532,sh603970,中农立华
1533,sh603976,正川股份
1534,sh603977,国泰集团
1535,sh603978,深圳新星
1536,sh603979,金诚信
1537,sh603980,吉华集团
1538,sh603982,泉峰汽车
1539,sh603983,丸美股份
1540,sh603985,恒润股份
1541,sh603986,兆易创新
1542,sh603987,康德莱
1543,sh603988,中电电机
1544,sh603989,艾华集团
1545,sh603990,麦迪科技
1546,sh603991,至正股份
1547,sh603992,松霖科技
1548,sh603993,洛阳钼业
1549,sh603995,甬金股份
1550,sh603996,退市中新
1551,sh603997,继峰股份
1552,sh603998,方盛制药
1553,sh603999,读者传媒
1554,sh605001,威奥股份
1555,sh605003,众望布艺
1556,sh605005,合兴股份
1557,sh605006,山东玻纤
1558,sh605007,五洲特纸
1559,sh605008,长鸿高科
1560,sh605009,豪悦护理
1561,sh605011,杭州热电
1562,sh605016,百龙创园
1563,sh605018,长华股份
1564,sh605020,永和股份
1565,sh605028,世茂能源
1566,sh605033,美邦股份
1567,sh605050,福然德
1568,sh605055,迎丰股份
1569,sh605056,咸亨国际
1570,sh605058,澳弘电子
1571,sh605060,联德股份
1572,sh605066,天正电气
1573,sh605068,明新旭腾
1574,sh605069,正和生态
1575,sh605077,华康股份
1576,sh605080,浙江自然
1577,sh605081,太和水
1578,sh605086,龙高股份
1579,sh605088,冠盛股份
1580,sh605089,味知香
1581,sh605090,九丰能源
1582,sh605098,行动教育
1583,sh605099,共创草坪
1584,sh605100,华丰股份
1585,sh605108,同庆楼
1586,sh605111,新洁能
1587,sh605116,奥锐特
1588,sh605117,德业股份
1589,sh605118,力鼎光电
1590,sh605122,四方新材
1591,sh605123,派克新材
1592,sh605128,上海沿浦
1593,sh605133,嵘泰股份
1594,sh605136,丽人丽妆
1595,sh605138,盛泰集团
1596,sh605151,西上海
1597,sh605155,西大门
1598,sh605158,华达新材
1599,sh605162,新中港
1600,sh605166,聚合顺
1601,sh605167,利柏特
1602,sh605168,三人行
1603,sh605169,洪通燃气
1604,sh605177,东亚药业
1605,sh605178,时空科技
1606,sh605179,一鸣食品
1607,sh605180,华生科技
1608,sh605183,确成股份
1609,sh605186,健麾信息
1610,sh605188,国光连锁
1611,sh605189,富春染织
1612,sh605196,华通线缆
1613,sh605198,德利股份
1614,sh605199,葫芦娃
1615,sh605208,永茂泰
1616,sh605218,伟时电子
1617,sh605222,起帆电缆
1618,sh605228,神通科技
1619,sh605255,天普股份
1620,sh605258,协和电子
1621,sh605259,绿田机械
1622,sh605266,健之佳
1623,sh605268,王力安防
1624,sh605277,新亚电子
1625,sh605286,同力日升
1626,sh605287,德才股份
1627,sh605288,凯迪股份
1628,sh605289,罗曼股份
1629,sh605296,神农集团
1630,sh605298,必得科技
1631,sh605299,舒华体育
1632,sh605300,佳禾食品
1633,sh605303,园林股份
1634,sh605305,中际联合
1635,sh605318,法狮龙
1636,sh605319,无锡振华
1637,sh605333,沪光股份
1638,sh605336,帅丰电器
1639,sh605337,李子园
1640,sh605338,巴比食品
1641,sh605339,南侨食品
1642,sh605358,立昂微
1643,sh605365,立达信
1644,sh605366,宏柏新材
1645,sh605368,蓝天燃气
1646,sh605369,拱东医疗
1647,sh605376,博迁新材
1648,sh605377,华旺科技
1649,sh605378,野马电池
1650,sh605388,均瑶健康
1651,sh605389,长龄液压
1652,sh605398,新炬网络
1653,sh605399,晨光新材
1654,sh605488,福莱新材
1655,sh605499,东鹏饮料
1656,sh605500,森林包装
1657,sh605507,国邦医药
1658,sh605555,德昌股份
1659,sh605566,福莱蒽特
1660,sh605567,春雪食品
1661,sh605577,龙版传媒
1662,sh605580,恒盛能源
1663,sh605588,冠石科技
1664,sh605589,圣泉集团
1665,sh605598,上海港湾
1666,sh605599,菜百股份
1667,sh688001,华兴源创
1668,sh688002,睿创微纳
1669,sh688003,天准科技
1670,sh688004,博汇科技
1671,sh688005,容百科技
1672,sh688006,杭可科技
1673,sh688007,光峰科技
1674,sh688008,澜起科技
1675,sh688009,中国通号
1676,sh688010,福光股份
1677,sh688011,新光光电
1678,sh688012,中微公司
1679,sh688013,天臣医疗
1680,sh688015,交控科技
1681,sh688016,心脉医疗
1682,sh688017,绿的谐波
1683,sh688018,乐鑫科技
1684,sh688019,安集科技
1685,sh688020,方邦股份
1686,sh688021,奥福环保
1687,sh688022,瀚川智能
1688,sh688023,安恒信息
1689,sh688025,杰普特
1690,sh688026,洁特生物
1691,sh688027,国盾量子
1692,sh688028,沃尔德
1693,sh688029,南微医学
1694,sh688030,山石网科
1695,sh688032,禾迈股份
1696,sh688033,天宜上佳
1697,sh688036,传音控股
1698,sh688037,芯源微
1699,sh688038,中科通达
1700,sh688039,当虹科技
1701,sh688046,药康生物
1702,sh688048,长光华芯
1703,sh688049,炬芯科技
1704,sh688050,爱博医疗
1705,sh688051,佳华科技
1706,sh688052,纳芯微
1707,sh688055,龙腾光电
1708,sh688056,莱伯泰科
1709,sh688057,金达莱
1710,sh688058,宝兰德
1711,sh688059,华锐精密
1712,sh688060,云涌科技
1713,sh688062,迈威生物
1714,sh688063,派能科技
1715,sh688065,凯赛生物
1716,sh688066,航天宏图
1717,sh688067,爱威科技
1718,sh688068,热景生物
1719,sh688069,德林海
1720,sh688070,纵横股份
1721,sh688071,华依科技
1722,sh688072,拓荆科技
1723,sh688075,安旭生物
1724,sh688076,诺泰生物
1725,sh688077,大地熊
1726,sh688078,龙软科技
1727,sh688079,美迪凯
1728,sh688080,映翰通
1729,sh688081,兴图新科
1730,sh688082,盛美上海
1731,sh688083,中望软件
1732,sh688085,三友医疗
1733,sh688086,*ST紫晶
1734,sh688087,英科再生
1735,sh688088,虹软科技
1736,sh688089,嘉必优
1737,sh688090,瑞松科技
1738,sh688091,上海谊众
1739,sh688092,爱科科技
1740,sh688093,世华科技
1741,sh688095,福昕软件
1742,sh688096,京源环保
1743,sh688097,博众精工
1744,sh688098,申联生物
1745,sh688099,晶晨股份
1746,sh688100,威胜信息
1747,sh688101,三达膜
1748,sh688102,斯瑞新材
1749,sh688103,国力股份
1750,sh688105,诺唯赞
1751,sh688106,金宏气体
1752,sh688107,安路科技
1753,sh688108,赛诺医疗
1754,sh688109,品茗股份
1755,sh688110,东芯股份
1756,sh688111,金山办公
1757,sh688112,鼎阳科技
1758,sh688113,联测科技
1759,sh688115,思林杰
1760,sh688116,天奈科技
1761,sh688117,圣诺生物
1762,sh688118,普元信息
1763,sh688121,卓然股份
1764,sh688122,西部超导
1765,sh688123,聚辰股份
1766,sh688125,安达智能
1767,sh688126,沪硅产业
1768,sh688127,蓝特光学
1769,sh688128,中国电研
1770,sh688129,东来技术
1771,sh688131,皓元医药
1772,sh688133,泰坦科技
1773,sh688135,利扬芯片
1774,sh688136,科兴制药
1775,sh688138,清溢光电
1776,sh688139,海尔生物
1777,sh688148,芳源股份
1778,sh688150,莱特光电
1779,sh688151,华强科技
1780,sh688153,唯捷创芯
1781,sh688155,先惠技术
1782,sh688156,路德环境
1783,sh688157,松井股份
1784,sh688158,优刻得
1785,sh688159,有方科技
1786,sh688160,步科股份
1787,sh688161,威高骨科
1788,sh688162,巨一科技
1789,sh688163,赛伦生物
1790,sh688165,埃夫特
1791,sh688166,博瑞医药
1792,sh688167,炬光科技
1793,sh688168,安博通
1794,sh688169,石头科技
1795,sh688170,德龙激光
1796,sh688171,纬德信息
1797,sh688173,希荻微
1798,sh688175,高凌信息
1799,sh688176,亚虹医药
1800,sh688177,百奥泰
1801,sh688178,万德斯
1802,sh688179,阿拉丁
1803,sh688180,君实生物
1804,sh688181,八亿时空
1805,sh688182,灿勤科技
1806,sh688183,生益电子
1807,sh688185,康希诺
1808,sh688186,广大特材
1809,sh688187,时代电气
1810,sh688188,柏楚电子
1811,sh688189,南新制药
1812,sh688190,云路股份
1813,sh688191,智洋创新
1814,sh688192,迪哲医药
1815,sh688193,仁度生物
1816,sh688195,腾景科技
1817,sh688196,卓越新能
1818,sh688197,首药控股
1819,sh688198,佰仁医疗
1820,sh688199,久日新材
1821,sh688200,华峰测控
1822,sh688201,信安世纪
1823,sh688202,美迪西
1824,sh688206,概伦电子
1825,sh688207,格灵深瞳
1826,sh688208,道通科技
1827,sh688209,英集芯
1828,sh688210,统联精密
1829,sh688211,中科微至
1830,sh688212,澳华内镜
1831,sh688215,瑞晟智能
1832,sh688216,气派科技
1833,sh688217,睿昂基因
1834,sh688218,江苏北人
1835,sh688219,会通股份
1836,sh688220,翱捷科技
1837,sh688221,前沿生物
1838,sh688222,成都先导
1839,sh688223,晶科能源
1840,sh688225,亚信安全
1841,sh688226,威腾电气
1842,sh688227,品高股份
1843,sh688228,开普云
1844,sh688229,博睿数据
1845,sh688230,芯导科技
1846,sh688232,新点软件
1847,sh688233,神工股份
1848,sh688234,天岳先进
1849,sh688235,百济神州
1850,sh688236,春立医疗
1851,sh688238,和元生物
1852,sh688239,航宇科技
1853,sh688246,嘉和美康
1854,sh688248,南网科技
1855,sh688255,凯尔达
1856,sh688256,寒武纪
1857,sh688257,新锐股份
1858,sh688258,卓易信息
1859,sh688259,创耀科技
1860,sh688260,昀冢科技
1861,sh688261,东微半导
1862,sh688262,国芯科技
1863,sh688265,南模生物
1864,sh688266,泽璟制药
1865,sh688267,中触媒
1866,sh688268,华特气体
1867,sh688269,凯立新材
1868,sh688270,臻镭科技
1869,sh688272,富吉瑞
1870,sh688276,百克生物
1871,sh688277,天智航
1872,sh688278,特宝生物
1873,sh688279,峰岹科技
1874,sh688280,精进电动
1875,sh688281,华秦科技
1876,sh688282,理工导航
1877,sh688283,坤恒顺维
1878,sh688285,高铁电气
1879,sh688286,敏芯股份
1880,sh688288,鸿泉物联
1881,sh688289,圣湘生物
1882,sh688290,景业智能
1883,sh688295,中复神鹰
1884,sh688296,和达科技
1885,sh688298,东方生物
1886,sh688299,长阳科技
1887,sh688300,联瑞新材
1888,sh688301,奕瑞科技
1889,sh688302,海创药业
1890,sh688303,大全能源
1891,sh688305,科德数控
1892,sh688306,均普智能
1893,sh688308,欧科亿
1894,sh688309,*ST恒誉
1895,sh688310,迈得医疗
1896,sh688311,盟升电子
1897,sh688312,燕麦科技
1898,sh688313,仕佳光子
1899,sh688314,康拓医疗
1900,sh688315,诺禾致源
1901,sh688316,青云科技
1902,sh688317,之江生物
1903,sh688318,财富趋势
1904,sh688319,欧林生物
1905,sh688320,禾川科技
1906,sh688321,微芯生物
1907,sh688323,瑞华泰
1908,sh688325,赛微微电
1909,sh688326,经纬恒润
1910,sh688328,深科达
1911,sh688329,艾隆科技
1912,sh688330,宏力达
1913,sh688331,荣昌生物
1914,sh688333,铂力特
1915,sh688335,复洁环保
1916,sh688336,三生国健
1917,sh688337,普源精电
